embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
MPNet-S,turkish,-1,KMeans,reg,mmm,1225,26.549401351003326,0.0003357793947314572,2025-09-16 08:28:28.875784,NA
mBERT-T,turkish,-1,KMeans++,reg,mean,1225,32.69772004400147,0.0004563560481097143,2025-09-16 08:29:02.079888,NA
mBERT-T,turkish,-1,KMeans++,reg,mmm,1225,33.26163148699561,0.0004741876514841233,2025-09-16 08:29:35.847453,NA
mT5-T,turkish,-1,KMeans++,reg,mean,1225,52.6384778060019,0.0007466319148446741,2025-09-16 08:30:28.996269,NA
mT5-T,turkish,-1,KMeans++,reg,mmm,1225,52.3296072959929,0.0007356878936678648,2025-09-16 08:31:21.835886,NA
XGLM-T,turkish,-1,KMeans++,reg,mean,1225,83.5232323169912,0.0012508408184299087,2025-09-16 08:32:45.863276,NA
XGLM-T,turkish,-1,KMeans++,reg,mmm,1225,83.669811699001,0.0012656903208185164,2025-09-16 08:34:10.037562,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,1225,62.301182872994104,0.0009349228447022969,2025-09-16 08:35:12.848906,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,1225,62.35139705199981,0.0009365018765960344,2025-09-16 08:36:15.710623,NA
XLM-R-T,turkish,-1,KMeans++,reg,mean,1225,31.110188653998193,0.00043018440841842393,2025-09-16 08:36:47.331297,NA
XLM-R-T,turkish,-1,KMeans++,reg,mmm,1225,30.572797921005986,0.0004130568151115327,2025-09-16 08:37:18.415166,NA
BGE-M3-S,turkish,-1,KMeans++,reg,mean,1225,54.12289964398951,0.0007840118680823671,2025-09-16 08:38:13.048568,NA
BGE-M3-S,turkish,-1,KMeans++,reg,mmm,1225,52.364068285998655,0.000748208716202897,2025-09-16 08:39:05.922521,NA
MiniLM-S,turkish,-1,KMeans++,reg,mean,1225,22.800644895993173,0.0002119831696743766,2025-09-16 08:39:29.231741,NA
MiniLM-S,turkish,-1,KMeans++,reg,mmm,1225,22.640834555990295,0.00021261876254701298,2025-09-16 08:39:52.381752,NA
mE5-S,turkish,-1,KMeans++,reg,mean,1225,23.79005020900513,0.00026659821199929946,2025-09-16 08:40:16.682064,NA
mE5-S,turkish,-1,KMeans++,reg,mmm,1225,24.217034708999563,0.0002676586546076867,2025-09-16 08:40:41.408611,NA
MPNet-S,turkish,-1,KMeans++,reg,mean,1225,26.28527711199422,0.0003254235522933721,2025-09-16 08:41:08.204236,NA
MPNet-S,turkish,-1,KMeans++,reg,mmm,1225,26.592114066996146,0.0003286337892005871,2025-09-16 08:41:35.308687,NA
