embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mDeBERTa-T,bengali,-1,KMeans++,reg,borep,450,10.834293603897095,3.85791138078769e-05,2025-08-25 12:54:12.336643
MPNet-S,bengali,-1,KMeans++,reg,mean,450,3.1963624954223633,6.413738114657225e-06,2025-08-25 12:54:15.535053
MPNet-S,bengali,-1,KMeans++,reg,mmm,450,6.52403712272644,1.2684117544856336e-05,2025-08-25 12:54:22.061009
MPNet-S,bengali,-1,KMeans++,reg,tfidfw,450,3.656569719314575,7.319572292764982e-06,2025-08-25 12:54:25.719793
MPNet-S,bengali,-1,KMeans++,reg,sif,450,3.6317474842071533,7.516035927732785e-06,2025-08-25 12:54:29.354200
MPNet-S,bengali,-1,KMeans++,reg,borep,450,9.447322607040405,3.251511847395956e-05,2025-08-25 12:54:38.804006
BGE-M3-S,bengali,-1,KMeans++,reg,mean,450,3.3941123485565186,6.746741101741791e-06,2025-08-25 12:54:42.200200
BGE-M3-S,bengali,-1,KMeans++,reg,mmm,450,7.942727565765381,1.5650009992974145e-05,2025-08-25 12:54:50.145052
BGE-M3-S,bengali,-1,KMeans++,reg,tfidfw,450,3.85711669921875,7.76459019978841e-06,2025-08-25 12:54:54.004327
BGE-M3-S,bengali,-1,KMeans++,reg,sif,450,3.8751614093780518,7.935828230667998e-06,2025-08-25 12:54:57.881891
BGE-M3-S,bengali,-1,KMeans++,reg,borep,450,11.257529735565186,3.988178905561716e-05,2025-08-25 12:55:09.141655
MiniLM-S,bengali,-1,KMeans++,reg,mean,450,2.824502468109131,5.73923209839397e-06,2025-08-25 12:55:11.968354
MiniLM-S,bengali,-1,KMeans++,reg,mmm,450,4.625771522521973,8.932557550470037e-06,2025-08-25 12:55:16.596472
MiniLM-S,bengali,-1,KMeans++,reg,tfidfw,450,3.1661925315856934,6.225379482242796e-06,2025-08-25 12:55:19.764651
MiniLM-S,bengali,-1,KMeans++,reg,sif,450,3.1726863384246826,6.49431267440319e-06,2025-08-25 12:55:22.939484
MiniLM-S,bengali,-1,KMeans++,reg,borep,450,6.659794330596924,2.1114939589919867e-05,2025-08-25 12:55:29.601562
mE5-S,bengali,-1,KMeans++,reg,mean,450,2.7679152488708496,5.503538153171538e-06,2025-08-25 12:55:32.371730
mE5-S,bengali,-1,KMeans++,reg,mmm,450,4.502221584320068,8.798716654578845e-06,2025-08-25 12:55:36.876440
mE5-S,bengali,-1,KMeans++,reg,tfidfw,450,3.0880496501922607,6.019123443166415e-06,2025-08-25 12:55:39.967018
mE5-S,bengali,-1,KMeans++,reg,sif,450,3.0502138137817383,6.235145404338836e-06,2025-08-25 12:55:43.019137
mE5-S,bengali,-1,KMeans++,reg,borep,450,6.542064428329468,2.0833446470697722e-05,2025-08-25 12:55:49.563543
XLM-R-T,chinese,-1,KMeans,reg,mean,750,1.5048341751098633,3.006742283768124e-06,2025-08-25 12:55:51.074560
XLM-R-T,chinese,-1,KMeans,reg,mmm,750,1.69472074508667,3.309413010544247e-06,2025-08-25 12:55:52.771522
XLM-R-T,chinese,-1,KMeans,reg,tfidfw,750,1.5876424312591553,3.1183943420648574e-06,2025-08-25 12:55:54.361040
XLM-R-T,chinese,-1,KMeans,reg,sif,750,1.6045973300933838,3.242178049749798e-06,2025-08-25 12:55:55.967868
XLM-R-T,chinese,-1,KMeans,reg,borep,750,2.316688299179077,6.5449662074446685e-06,2025-08-25 12:55:58.286604
mBERT-T,chinese,-1,KMeans,reg,mean,750,0.4618523120880127,0,2025-08-25 12:55:58.749933
mBERT-T,chinese,-1,KMeans,reg,mmm,750,0.7522299289703369,0,2025-08-25 12:55:59.504276
mBERT-T,chinese,-1,KMeans,reg,tfidfw,750,0.5188617706298828,0,2025-08-25 12:56:00.024839
mBERT-T,chinese,-1,KMeans,reg,sif,750,0.5228309631347656,0,2025-08-25 12:56:00.549492
mBERT-T,chinese,-1,KMeans,reg,borep,750,1.3054368495941162,4.399322183132171e-06,2025-08-25 12:56:01.856667
mT5-T,chinese,-1,KMeans,reg,mean,750,1.3751153945922852,2.8094371464517384e-06,2025-08-25 12:56:03.233287
mT5-T,chinese,-1,KMeans,reg,mmm,750,1.5255370140075684,3.013783123228285e-06,2025-08-25 12:56:04.760601
mT5-T,chinese,-1,KMeans,reg,tfidfw,750,1.4083003997802734,2.7344499429066977e-06,2025-08-25 12:56:06.170920
mT5-T,chinese,-1,KMeans,reg,sif,750,1.4056384563446045,2.998695373535156e-06,2025-08-25 12:56:07.578557
mT5-T,chinese,-1,KMeans,reg,borep,750,2.119682550430298,5.917152719597021e-06,2025-08-25 12:56:09.700118
XGLM-T,chinese,-1,KMeans,reg,mean,750,1.6079480648040771,3.230635653535525e-06,2025-08-25 12:56:11.309933
XGLM-T,chinese,-1,KMeans,reg,mmm,750,1.900012493133545,3.710302174091339e-06,2025-08-25 12:56:13.212185
XGLM-T,chinese,-1,KMeans,reg,tfidfw,750,1.6557049751281738,3.2709371619754367e-06,2025-08-25 12:56:14.869810
XGLM-T,chinese,-1,KMeans,reg,sif,750,1.67826509475708,3.3910278609063893e-06,2025-08-25 12:56:16.550243
XGLM-T,chinese,-1,KMeans,reg,borep,750,2.62190842628479,7.5922456638349425e-06,2025-08-25 12:56:19.174115
mDeBERTa-T,chinese,-1,KMeans,reg,mean,750,1.3396553993225098,2.7068481596310933e-06,2025-08-25 12:56:20.515955
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,750,1.5151050090789795,2.9586633927292292e-06,2025-08-25 12:56:22.032883
mDeBERTa-T,chinese,-1,KMeans,reg,tfidfw,750,1.4003496170043945,2.719012173016866e-06,2025-08-25 12:56:23.435084
mDeBERTa-T,chinese,-1,KMeans,reg,sif,750,1.389725685119629,3.011844387584262e-06,2025-08-25 12:56:24.826633
mDeBERTa-T,chinese,-1,KMeans,reg,borep,750,2.101189613342285,5.89675518433253e-06,2025-08-25 12:56:26.929598
MPNet-S,chinese,-1,KMeans,reg,mean,750,1.5131807327270508,3.0234191695849102e-06,2025-08-25 12:56:28.445004
MPNet-S,chinese,-1,KMeans,reg,mmm,750,1.7033159732818604,3.326197581158744e-06,2025-08-25 12:56:30.150418
MPNet-S,chinese,-1,KMeans,reg,tfidfw,750,1.6056365966796875,3.1354514651828345e-06,2025-08-25 12:56:31.758120
MPNet-S,chinese,-1,KMeans,reg,sif,750,1.6041717529296875,3.1691304185655384e-06,2025-08-25 12:56:33.364705
MPNet-S,chinese,-1,KMeans,reg,borep,750,2.300753593444824,6.474064972665575e-06,2025-08-25 12:56:35.667566
BGE-M3-S,chinese,-1,KMeans,reg,mean,750,1.570265293121338,3.119593715667725e-06,2025-08-25 12:56:37.239698
BGE-M3-S,chinese,-1,KMeans,reg,mmm,750,1.7818927764892578,3.499934395154317e-06,2025-08-25 12:56:39.023870
BGE-M3-S,chinese,-1,KMeans,reg,tfidfw,750,1.6014814376831055,3.1095431248346965e-06,2025-08-25 12:56:40.627221
