embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mDeBERTa-T,merged,3,XGBoost,reg,mmm,1800,47.91259741783142,0.00021403140599587147,2025-08-25 23:16:20.694973,960/1800
XLM-R-T,merged,3,XGBoost,reg,mean,1800,30.459116458892822,0.00012106004039472563,2025-08-25 23:16:51.161036,1137/1800
XLM-R-T,merged,3,XGBoost,reg,mmm,1800,30.687408208847046,0.00012188157698281386,2025-08-25 23:17:21.855367,1153/1800
BGE-M3-S,merged,3,XGBoost,reg,mean,1800,114.68128085136414,0.00044757921927315473,2025-08-25 23:19:16.544200,1301/1800
BGE-M3-S,merged,3,XGBoost,reg,mmm,1800,120.55174374580383,0.000451189945565294,2025-08-25 23:21:17.104233,1291/1800
MiniLM-S,merged,3,XGBoost,reg,mean,1800,68.40025067329407,0.00013832022333397695,2025-08-25 23:22:25.512882,1146/1800
MiniLM-S,merged,3,XGBoost,reg,mmm,1800,55.9901328086853,0.00012289636206592455,2025-08-25 23:23:21.511157,1148/1800
mE5-S,merged,3,XGBoost,reg,mean,1800,53.73824858665466,0.00012010892864924555,2025-08-25 23:24:15.257372,1214/1800
mE5-S,merged,3,XGBoost,reg,mmm,1800,52.97556829452515,0.00011765726563857662,2025-08-25 23:25:08.240820,1209/1800
MPNet-S,merged,3,XGBoost,reg,mean,1800,70.43762016296387,0.00018812118898064615,2025-08-25 23:26:18.686447,1226/1800
MPNet-S,merged,3,XGBoost,reg,mmm,1800,82.87655973434448,0.00020065560560071375,2025-08-25 23:27:41.570784,1240/1800
mBERT-T,merged,3,GaussianNB,reg,mean,1800,29.5318706035614,0.0001253989983695631,2025-08-25 23:28:11.106388,697/1800
mBERT-T,merged,3,GaussianNB,reg,mmm,1800,29.456465482711792,0.0001239801188763348,2025-08-25 23:28:40.566251,721/1800
mT5-T,merged,3,GaussianNB,reg,mean,1800,48.63436436653137,0.00018229527606073765,2025-08-25 23:29:29.204453,811/1800
mT5-T,merged,3,GaussianNB,reg,mmm,1800,48.97531008720398,0.0001861132638797095,2025-08-25 23:30:18.183512,741/1800
XGLM-T,merged,3,GaussianNB,reg,mean,1800,82.865638256073,0.00035370546442041234,2025-08-25 23:31:41.052715,703/1800
XGLM-T,merged,3,GaussianNB,reg,mmm,1800,81.27310013771057,0.00035400191954566043,2025-08-25 23:33:02.329049,685/1800
mDeBERTa-T,merged,3,GaussianNB,reg,mean,1800,46.817742586135864,0.0002100994260245115,2025-08-25 23:33:49.150613,697/1800
mDeBERTa-T,merged,3,GaussianNB,reg,mmm,1800,46.58692502975464,0.00020957533328331039,2025-08-25 23:34:35.741264,716/1800
XLM-R-T,merged,3,GaussianNB,reg,mean,1800,30.31027626991272,0.00012079739631314409,2025-08-25 23:35:06.054994,801/1800
XLM-R-T,merged,3,GaussianNB,reg,mmm,1800,30.1369731426239,0.0001199795046383325,2025-08-25 23:35:36.195318,770/1800
BGE-M3-S,merged,3,GaussianNB,reg,mean,1800,107.09833478927612,0.00043701705648695275,2025-08-25 23:37:23.298079,1148/1800
BGE-M3-S,merged,3,GaussianNB,reg,mmm,1800,114.03795599937439,0.0004435078516096023,2025-08-25 23:39:17.349292,1148/1800
MiniLM-S,merged,3,GaussianNB,reg,mean,1800,55.57355856895447,0.00012476853315260557,2025-08-25 23:40:12.927565,955/1800
MiniLM-S,merged,3,GaussianNB,reg,mmm,1800,52.89748978614807,0.0001184592941942811,2025-08-25 23:41:05.830005,955/1800
mE5-S,merged,3,GaussianNB,reg,mean,1800,53.73740243911743,0.00011935195371607564,2025-08-25 23:41:59.572114,906/1800
mE5-S,merged,3,GaussianNB,reg,mmm,1800,52.61399173736572,0.00011811026077858913,2025-08-25 23:42:52.190876,906/1800
MPNet-S,merged,3,GaussianNB,reg,mean,1800,71.85500001907349,0.00018878579977624668,2025-08-25 23:44:04.050406,1039/1800
MPNet-S,merged,3,GaussianNB,reg,mmm,1800,78.07032418251038,0.0001945246611434694,2025-08-25 23:45:22.134024,1037/1800
mBERT-T,merged,3,linear,deep,mean,1800,29.664427042007446,0.00012587463137147758,2025-08-25 23:45:51.802139,1012/1800
mBERT-T,merged,3,linear,deep,mmm,1800,30.03258967399597,0.00012793221563610308,2025-08-25 23:46:21.838582,1055/1800
mT5-T,merged,3,linear,deep,mean,1800,49.468353033065796,0.00018488600643120116,2025-08-25 23:47:11.310776,1066/1800
mT5-T,merged,3,linear,deep,mmm,1800,49.38246417045593,0.0001848511049682186,2025-08-25 23:48:00.697108,1154/1800
XGLM-T,merged,3,linear,deep,mean,1800,80.37178778648376,0.00035391620667362344,2025-08-25 23:49:21.072560,1170/1800
XGLM-T,merged,3,linear,deep,mmm,1800,81.55223894119263,0.0003550568017680115,2025-08-25 23:50:42.628187,1201/1800
mDeBERTa-T,merged,3,linear,deep,mean,1800,48.26497983932495,0.00021534538951065242,2025-08-25 23:51:30.896673,1016/1800
mDeBERTa-T,merged,3,linear,deep,mmm,1800,48.31847381591797,0.00021621346194900803,2025-08-25 23:52:19.218638,1024/1800
XLM-R-T,merged,3,linear,deep,mean,1800,30.111239194869995,0.00012162200627329479,2025-08-25 23:52:49.333324,1081/1800
XLM-R-T,merged,3,linear,deep,mmm,1800,30.41714334487915,0.00012124949273787606,2025-08-25 23:53:19.753835,1107/1800
BGE-M3-S,merged,3,linear,deep,mean,1800,115.23460412025452,0.0004469100635169536,2025-08-25 23:55:14.993158,1254/1800
BGE-M3-S,merged,3,linear,deep,mmm,1800,115.78907775878906,0.0004446661377991386,2025-08-25 23:57:10.786865,1241/1800
MiniLM-S,merged,3,linear,deep,mean,1800,55.87659549713135,0.00012300555206626836,2025-08-25 23:58:06.667772,1102/1800
MiniLM-S,merged,3,linear,deep,mmm,1800,55.60171604156494,0.00012206963613478822,2025-08-25 23:59:02.273903,1108/1800
mE5-S,merged,3,linear,deep,mean,1800,57.580278158187866,0.00012317156684823785,2025-08-25 23:59:59.858938,1167/1800
mE5-S,merged,3,linear,deep,mmm,1800,56.39763784408569,0.0001214862747700276,2025-08-26 00:00:56.261116,1162/1800
MPNet-S,merged,3,linear,deep,mean,1800,80.8866834640503,0.0001965596962353587,2025-08-26 00:02:17.152572,1197/1800
MPNet-S,merged,3,linear,deep,mmm,1800,85.16457843780518,0.00020054174168265682,2025-08-26 00:03:42.330340,1207/1800
mBERT-T,merged,3,resmicro,deep,mean,1800,29.61715078353882,0.0001256201237673184,2025-08-26 00:04:11.951182,1095/1800
mBERT-T,merged,3,resmicro,deep,mmm,1800,30.465579986572266,0.0001259040868911743,2025-08-26 00:04:42.420436,1017/1800
mT5-T,merged,3,resmicro,deep,mean,1800,50.29979419708252,0.00018569805767187995,2025-08-26 00:05:32.723843,1096/1800
mT5-T,merged,3,resmicro,deep,mmm,1800,49.43561506271362,0.00018573554703233463,2025-08-26 00:06:22.163100,1111/1800
XGLM-T,merged,3,resmicro,deep,mean,1800,83.49003338813782,0.00036075132729495685,2025-08-26 00:07:45.656608,1230/1800
XGLM-T,merged,3,resmicro,deep,mmm,1800,81.82660484313965,0.0003565650428539702,2025-08-26 00:09:07.486762,1221/1800
mDeBERTa-T,merged,3,resmicro,deep,mean,1800,48.391244888305664,0.00021564600541085005,2025-08-26 00:09:55.881467,1032/1800
mDeBERTa-T,merged,3,resmicro,deep,mmm,1800,48.1642382144928,0.00021533143509777864,2025-08-26 00:10:44.049175,1029/1800
XLM-R-T,merged,3,resmicro,deep,mean,1800,30.588027477264404,0.00012105693352337679,2025-08-26 00:11:14.640569,1101/1800
XLM-R-T,merged,3,resmicro,deep,mmm,1800,30.63987708091736,0.00012209991016745567,2025-08-26 00:11:45.283799,1109/1800
BGE-M3-S,merged,3,resmicro,deep,mean,1800,109.72942233085632,0.00043851864782070836,2025-08-26 00:13:35.017302,1262/1800
BGE-M3-S,merged,3,resmicro,deep,mmm,1800,113.72708106040955,0.000442948808999054,2025-08-26 00:15:28.748636,1283/1800
MiniLM-S,merged,3,resmicro,deep,mean,1800,52.101457834243774,0.00012010407628005626,2025-08-26 00:16:20.863057,1100/1800
MiniLM-S,merged,3,resmicro,deep,mmm,1800,54.52614498138428,0.00012094257976755685,2025-08-26 00:17:15.393644,1160/1800
mE5-S,merged,3,resmicro,deep,mean,1800,53.07372450828552,0.00011872779291403978,2025-08-26 00:18:08.471888,1186/1800
mE5-S,merged,3,resmicro,deep,mmm,1800,55.631898164749146,0.00012074847302822271,2025-08-26 00:19:04.108446,1210/1800
MPNet-S,merged,3,resmicro,deep,mean,1800,79.25653219223022,0.00019628975337523,2025-08-26 00:20:23.369467,1170/1800
MPNet-S,merged,3,resmicro,deep,mmm,1800,83.55377864837646,0.00020053755999377103,2025-08-26 00:21:46.927715,1207/1800
mBERT-T,merged,3,microffn,deep,mean,1800,30.232591152191162,0.0001246481335262855,2025-08-26 00:22:17.163840,961/1800
mBERT-T,merged,3,microffn,deep,mmm,1800,29.569913148880005,0.00012635982962915266,2025-08-26 00:22:46.737298,1109/1800
mT5-T,merged,3,microffn,deep,mean,1800,50.234397649765015,0.0001855545878085555,2025-08-26 00:23:36.975245,1111/1800
mT5-T,merged,3,microffn,deep,mmm,1800,49.55307459831238,0.0001856178395126331,2025-08-26 00:24:26.531971,1140/1800
XGLM-T,merged,3,microffn,deep,mean,1800,83.8661572933197,0.00035808295007516027,2025-08-26 00:25:50.402004,1143/1800
XGLM-T,merged,3,microffn,deep,mmm,1800,81.7251045703888,0.0003553716398110205,2025-08-26 00:27:12.130832,1108/1800
mDeBERTa-T,merged,3,microffn,deep,mean,1800,48.236351013183594,0.00021518059434394744,2025-08-26 00:28:00.371207,1011/1800
mDeBERTa-T,merged,3,microffn,deep,mmm,1800,48.35486078262329,0.00021463961560079346,2025-08-26 00:28:48.729396,982/1800
XLM-R-T,merged,3,microffn,deep,mean,1800,30.403565168380737,0.00012132120408703884,2025-08-26 00:29:19.136325,1092/1800
XLM-R-T,merged,3,microffn,deep,mmm,1800,30.362791538238525,0.00012059566638766836,2025-08-26 00:29:49.502530,1116/1800
BGE-M3-S,merged,3,microffn,deep,mean,1800,112.70477557182312,0.00044344308804616554,2025-08-26 00:31:42.211941,1252/1800
BGE-M3-S,merged,3,microffn,deep,mmm,1800,111.07809972763062,0.00044117191809095035,2025-08-26 00:33:33.294484,1254/1800
MiniLM-S,merged,3,microffn,deep,mean,1800,50.45873022079468,0.00011745278633494376,2025-08-26 00:34:23.757580,1115/1800
MiniLM-S,merged,3,microffn,deep,mmm,1800,53.590460538864136,0.0001209175492411152,2025-08-26 00:35:17.352497,1120/1800
mE5-S,merged,3,microffn,deep,mean,1800,53.29512333869934,0.00011894606052835783,2025-08-26 00:36:10.652239,1217/1800
mE5-S,merged,3,microffn,deep,mmm,1800,58.833141803741455,0.00012467018880774918,2025-08-26 00:37:09.489980,1162/1800
MPNet-S,merged,3,microffn,deep,mean,1800,83.75852417945862,0.00019928782269618516,2025-08-26 00:38:33.252958,1213/1800
MPNet-S,merged,3,microffn,deep,mmm,1800,76.9888699054718,0.00019514230410042302,2025-08-26 00:39:50.246417,1207/1800
mBERT-T,turkish,2,LightGBM,reg,mean,300,6.381850719451904,2.398866775989533e-05,2025-08-26 00:39:56.657727,196/300
mBERT-T,turkish,2,LightGBM,reg,mmm,300,6.195746421813965,2.4272410287680448e-05,2025-08-26 00:40:02.855622,211/300
mT5-T,turkish,2,LightGBM,reg,mean,300,18.013633489608765,5.051852870460819e-05,2025-08-26 00:40:20.871857,213/300
mT5-T,turkish,2,LightGBM,reg,mmm,300,17.882113695144653,5.061865379606976e-05,2025-08-26 00:40:38.756369,224/300
XGLM-T,turkish,2,LightGBM,reg,mean,300,21.06020164489746,7.447560058077177e-05,2025-08-26 00:40:59.827217,214/300
XGLM-T,turkish,2,LightGBM,reg,mmm,300,20.770604610443115,7.464205247382324e-05,2025-08-26 00:41:20.600186,231/300
mDeBERTa-T,turkish,2,LightGBM,reg,mean,300,9.99679446220398,4.010349857450267e-05,2025-08-26 00:41:30.599724,194/300
mDeBERTa-T,turkish,2,LightGBM,reg,mmm,300,9.747368812561035,4.0185332998081484e-05,2025-08-26 00:41:40.349153,200/300
XLM-R-T,turkish,2,LightGBM,reg,mean,300,7.615892648696899,2.6416267644337248e-05,2025-08-26 00:41:47.967395,221/300
XLM-R-T,turkish,2,LightGBM,reg,mmm,300,7.4385974407196045,2.5356171434833895e-05,2025-08-26 00:41:55.408006,216/300
BGE-M3-S,turkish,2,LightGBM,reg,mean,300,22.870044231414795,8.263276170840768e-05,2025-08-26 00:42:18.281071,234/300
BGE-M3-S,turkish,2,LightGBM,reg,mmm,300,22.003005266189575,8.182353031112088e-05,2025-08-26 00:42:40.286989,230/300
MiniLM-S,turkish,2,LightGBM,reg,mean,300,11.937154769897461,2.6016365645726522e-05,2025-08-26 00:42:52.227613,226/300
MiniLM-S,turkish,2,LightGBM,reg,mmm,300,12.13248896598816,2.554225940922896e-05,2025-08-26 00:43:04.363434,221/300
mE5-S,turkish,2,LightGBM,reg,mean,300,12.942147731781006,2.7174016435444356e-05,2025-08-26 00:43:17.308808,224/300
mE5-S,turkish,2,LightGBM,reg,mmm,300,12.474155187606812,2.60539478801522e-05,2025-08-26 00:43:29.785847,223/300
MPNet-S,turkish,2,LightGBM,reg,mean,300,16.36615538597107,3.928814936952045e-05,2025-08-26 00:43:46.155011,232/300
MPNet-S,turkish,2,LightGBM,reg,mmm,300,15.610789060592651,3.811663237830003e-05,2025-08-26 00:44:01.769108,233/300
mBERT-T,turkish,2,LogisticRegression,reg,mean,300,6.372027397155762,2.4565640622377394e-05,2025-08-26 00:44:08.144416,209/300
mBERT-T,turkish,2,LogisticRegression,reg,mmm,300,6.151550769805908,2.432653535441116e-05,2025-08-26 00:44:14.299161,229/300
mT5-T,turkish,2,LogisticRegression,reg,mean,300,18.152827501296997,5.1236915894864523e-05,2025-08-26 00:44:32.455340,223/300
mT5-T,turkish,2,LogisticRegression,reg,mmm,300,17.62582492828369,5.054810105903476e-05,2025-08-26 00:44:50.084570,226/300
XGLM-T,turkish,2,LogisticRegression,reg,mean,300,20.929887056350708,7.521271190849939e-05,2025-08-26 00:45:11.017745,230/300
XGLM-T,turkish,2,LogisticRegression,reg,mmm,300,21.021870851516724,7.59826762815217e-05,2025-08-26 00:45:32.042582,229/300
mDeBERTa-T,turkish,2,LogisticRegression,reg,mean,300,9.78900957107544,4.094887725944872e-05,2025-08-26 00:45:41.834690,210/300
mDeBERTa-T,turkish,2,LogisticRegression,reg,mmm,300,9.612308740615845,3.98086052911517e-05,2025-08-26 00:45:51.450035,214/300
XLM-R-T,turkish,2,LogisticRegression,reg,mean,300,7.298633575439453,2.516174962301103e-05,2025-08-26 00:45:58.751602,227/300
XLM-R-T,turkish,2,LogisticRegression,reg,mmm,300,7.441450357437134,2.541432474454244e-05,2025-08-26 00:46:06.196078,224/300
BGE-M3-S,turkish,2,LogisticRegression,reg,mean,300,21.70379114151001,8.087705324367242e-05,2025-08-26 00:46:27.904100,243/300
BGE-M3-S,turkish,2,LogisticRegression,reg,mmm,300,21.914801359176636,8.242748142969043e-05,2025-08-26 00:46:49.822854,243/300
MiniLM-S,turkish,2,LogisticRegression,reg,mean,300,11.385551691055298,2.5269886961579325e-05,2025-08-26 00:47:01.212443,229/300
MiniLM-S,turkish,2,LogisticRegression,reg,mmm,300,11.109942197799683,2.4712046429514882e-05,2025-08-26 00:47:12.326517,228/300
mE5-S,turkish,2,LogisticRegression,reg,mean,300,12.135613918304443,2.5803349093794823e-05,2025-08-26 00:47:24.466275,227/300
mE5-S,turkish,2,LogisticRegression,reg,mmm,300,12.057297706604004,2.5856814036369322e-05,2025-08-26 00:47:36.527733,227/300
MPNet-S,turkish,2,LogisticRegression,reg,mean,300,15.002388000488281,3.890768121340918e-05,2025-08-26 00:47:51.534371,234/300
MPNet-S,turkish,2,LogisticRegression,reg,mmm,300,14.509650707244873,3.7541993865626196e-05,2025-08-26 00:48:06.048238,233/300
mBERT-T,turkish,2,RandomForest,reg,mean,300,6.639232635498047,2.4616799227396645e-05,2025-08-26 00:48:12.691190,179/300
mBERT-T,turkish,2,RandomForest,reg,mmm,300,6.457786321640015,2.5512740544312537e-05,2025-08-26 00:48:19.152049,187/300
mT5-T,turkish,2,RandomForest,reg,mean,300,18.436687469482422,5.0910010375799956e-05,2025-08-26 00:48:37.592006,206/300
mT5-T,turkish,2,RandomForest,reg,mmm,300,18.10975980758667,5.0826579637753415e-05,2025-08-26 00:48:55.705030,212/300
XGLM-T,turkish,2,RandomForest,reg,mean,300,22.077067136764526,7.739355345044817e-05,2025-08-26 00:49:17.785152,217/300
XGLM-T,turkish,2,RandomForest,reg,mmm,300,21.694955587387085,7.594267548708689e-05,2025-08-26 00:49:39.482757,224/300
mDeBERTa-T,turkish,2,RandomForest,reg,mean,300,10.65121054649353,4.136811829474237e-05,2025-08-26 00:49:50.136677,186/300
mDeBERTa-T,turkish,2,RandomForest,reg,mmm,300,10.62519884109497,4.055461310998599e-05,2025-08-26 00:50:00.764840,193/300
XLM-R-T,turkish,2,RandomForest,reg,mean,300,8.38409972190857,2.6025642886757852e-05,2025-08-26 00:50:09.152297,198/300
XLM-R-T,turkish,2,RandomForest,reg,mmm,300,8.13253402709961,2.5948148759868413e-05,2025-08-26 00:50:17.288212,202/300
BGE-M3-S,turkish,2,RandomForest,reg,mean,300,22.014169216156006,8.097778197514316e-05,2025-08-26 00:50:39.306128,234/300
BGE-M3-S,turkish,2,RandomForest,reg,mmm,300,22.34812092781067,8.01391765195041e-05,2025-08-26 00:51:01.657963,233/300
MiniLM-S,turkish,2,RandomForest,reg,mean,300,13.454208135604858,2.7479070184653637e-05,2025-08-26 00:51:15.115836,234/300
MiniLM-S,turkish,2,RandomForest,reg,mmm,300,13.045663356781006,2.6559098300128072e-05,2025-08-26 00:51:28.165168,226/300
mE5-S,turkish,2,RandomForest,reg,mean,300,13.321621894836426,2.737137859324105e-05,2025-08-26 00:51:41.490500,215/300
mE5-S,turkish,2,RandomForest,reg,mmm,300,12.48583984375,2.609049186423973e-05,2025-08-26 00:51:53.980067,207/300
MPNet-S,turkish,2,RandomForest,reg,mean,300,17.229889392852783,4.067886794727612e-05,2025-08-26 00:52:11.214039,225/300
MPNet-S,turkish,2,RandomForest,reg,mmm,300,16.08882761001587,3.975847243686958e-05,2025-08-26 00:52:27.306757,223/300
mBERT-T,turkish,2,XGBoost,reg,mean,300,6.280836343765259,2.3403966425955293e-05,2025-08-26 00:52:33.590827,204/300
mBERT-T,turkish,2,XGBoost,reg,mmm,300,6.04448676109314,2.4303873851895332e-05,2025-08-26 00:52:39.639043,203/300
mT5-T,turkish,2,XGBoost,reg,mean,300,18.00151228904724,5.0319227267967335e-05,2025-08-26 00:52:57.644091,226/300
mT5-T,turkish,2,XGBoost,reg,mmm,300,17.66318130493164,5.032938799833161e-05,2025-08-26 00:53:15.310636,225/300
XGLM-T,turkish,2,XGBoost,reg,mean,300,20.931511640548706,7.418651013201475e-05,2025-08-26 00:53:36.245039,230/300
XGLM-T,turkish,2,XGBoost,reg,mmm,300,20.702025175094604,7.414689091774822e-05,2025-08-26 00:53:56.949917,227/300
mDeBERTa-T,turkish,2,XGBoost,reg,mean,300,9.665042161941528,3.997031880749596e-05,2025-08-26 00:54:06.617844,204/300
mDeBERTa-T,turkish,2,XGBoost,reg,mmm,300,9.411825895309448,3.885573554804296e-05,2025-08-26 00:54:16.032582,195/300
XLM-R-T,turkish,2,XGBoost,reg,mean,300,7.377991437911987,2.5553907567158576e-05,2025-08-26 00:54:23.413895,213/300
XLM-R-T,turkish,2,XGBoost,reg,mmm,300,7.32919454574585,2.5029490214775477e-05,2025-08-26 00:54:30.746108,210/300
BGE-M3-S,turkish,2,XGBoost,reg,mean,300,21.593820333480835,7.99636876166529e-05,2025-08-26 00:54:52.343789,239/300
BGE-M3-S,turkish,2,XGBoost,reg,mmm,300,21.425865650177002,8.026310655545936e-05,2025-08-26 00:55:13.773696,233/300
MiniLM-S,turkish,2,XGBoost,reg,mean,300,11.574405431747437,2.5210282618800796e-05,2025-08-26 00:55:25.352324,223/300
MiniLM-S,turkish,2,XGBoost,reg,mmm,300,11.226600408554077,2.46290633962913e-05,2025-08-26 00:55:36.582610,232/300
mE5-S,turkish,2,XGBoost,reg,mean,300,11.59570837020874,2.493867916074666e-05,2025-08-26 00:55:48.182185,218/300
mE5-S,turkish,2,XGBoost,reg,mmm,300,11.594695091247559,2.5341728657640593e-05,2025-08-26 00:55:59.781341,220/300
MPNet-S,turkish,2,XGBoost,reg,mean,300,15.221061706542969,3.815356426804154e-05,2025-08-26 00:56:15.006398,230/300
MPNet-S,turkish,2,XGBoost,reg,mmm,300,16.63313341140747,3.940088984698057e-05,2025-08-26 00:56:31.643949,229/300
mBERT-T,turkish,2,GaussianNB,reg,mean,300,6.3543314933776855,2.4356211450519385e-05,2025-08-26 00:56:38.001462,172/300
mBERT-T,turkish,2,GaussianNB,reg,mmm,300,6.206281900405884,2.4267711542050042e-05,2025-08-26 00:56:44.210967,171/300
mT5-T,turkish,2,GaussianNB,reg,mean,300,17.930472135543823,5.061373828927675e-05,2025-08-26 00:57:02.144952,199/300
mT5-T,turkish,2,GaussianNB,reg,mmm,300,17.64547061920166,5.086710560541527e-05,2025-08-26 00:57:19.793999,174/300
XGLM-T,turkish,2,GaussianNB,reg,mean,300,21.236459732055664,7.404333264355938e-05,2025-08-26 00:57:41.033405,208/300
XGLM-T,turkish,2,GaussianNB,reg,mmm,300,21.147032260894775,7.433681144632897e-05,2025-08-26 00:58:02.183267,183/300
mDeBERTa-T,turkish,2,GaussianNB,reg,mean,300,10.039710998535156,4.034848297966851e-05,2025-08-26 00:58:12.225891,180/300
mDeBERTa-T,turkish,2,GaussianNB,reg,mmm,300,9.929642915725708,4.137106038517422e-05,2025-08-26 00:58:22.158580,173/300
XLM-R-T,turkish,2,GaussianNB,reg,mean,300,7.4887306690216064,2.526763105535318e-05,2025-08-26 00:58:29.650230,197/300
XLM-R-T,turkish,2,GaussianNB,reg,mmm,300,7.4434592723846436,2.5372744107057177e-05,2025-08-26 00:58:37.096964,179/300
BGE-M3-S,turkish,2,GaussianNB,reg,mean,300,23.237669706344604,8.239269411097403e-05,2025-08-26 00:59:00.338330,235/300
BGE-M3-S,turkish,2,GaussianNB,reg,mmm,300,23.388803720474243,8.301641200741421e-05,2025-08-26 00:59:23.731083,235/300
MiniLM-S,turkish,2,GaussianNB,reg,mean,300,12.153870105743408,2.599099495321512e-05,2025-08-26 00:59:35.888933,238/300
MiniLM-S,turkish,2,GaussianNB,reg,mmm,300,12.142823219299316,2.5633443599166694e-05,2025-08-26 00:59:48.035475,239/300
mE5-S,turkish,2,GaussianNB,reg,mean,300,12.424664974212646,2.608719471807833e-05,2025-08-26 01:00:00.463938,222/300
mE5-S,turkish,2,GaussianNB,reg,mmm,300,13.03935170173645,2.72308146406379e-05,2025-08-26 01:00:13.507357,222/300
MPNet-S,turkish,2,GaussianNB,reg,mean,300,15.621052980422974,3.8897868315047696e-05,2025-08-26 01:00:29.132967,228/300
MPNet-S,turkish,2,GaussianNB,reg,mmm,300,15.221316576004028,3.765697345656818e-05,2025-08-26 01:00:44.358203,230/300
mBERT-T,turkish,2,linear,deep,mean,300,6.4091761112213135,2.4634677235274403e-05,2025-08-26 01:00:50.770639,201/300
mBERT-T,turkish,2,linear,deep,mmm,300,6.110748052597046,2.3755815959473452e-05,2025-08-26 01:00:56.884278,200/300
